Posortowane wyrazy Slownika

Slowo: the	Czestosc: 16734
Slowo: Tendency	Czestosc: 1
Slowo: Elevate	Czestosc: 1
Slowo: Expense	Czestosc: 1
Slowo: Connection	Czestosc: 1
Slowo: Representation	Czestosc: 1
Slowo: battles	Czestosc: 1
Slowo: degeneracy	Czestosc: 1
Slowo: retaken	Czestosc: 1
Slowo: empires	Czestosc: 1
Slowo: comparatively	Czestosc: 1
Slowo: penetrate	Czestosc: 1
Slowo: electing	Czestosc: 1
Slowo: fetter	Czestosc: 1
Slowo: judgement	Czestosc: 1
Slowo: Formerly	Czestosc: 1
Slowo: grateful	Czestosc: 1
Slowo: Ingratitude	Czestosc: 1
Slowo: invader	Czestosc: 1
Slowo: aspiring	Czestosc: 1
Slowo: recollection	Czestosc: 1
Slowo: enemy's	Czestosc: 1
Slowo: effaced	Czestosc: 1
Slowo: wasted	Czestosc: 1
Slowo: renewal	Czestosc: 1
Slowo: bonds	Czestosc: 1
Slowo: communion	Czestosc: 1
Slowo: degenerates	Czestosc: 1
Slowo: discriminations	Czestosc: 1
Slowo: Campaigns	Czestosc: 1
Slowo: Duty	Czestosc: 1
Slowo: encircled	Czestosc: 1
Slowo: fortification	Czestosc: 1
Slowo: flaming	Czestosc: 1
Slowo: wreck	Czestosc: 1
Slowo: ASSUMING	Czestosc: 1
Slowo: Hostilities	Czestosc: 1
Slowo: Consequences	Czestosc: 1
Slowo: publish	Czestosc: 1
Slowo: abhorrence	Czestosc: 1
Slowo: Reason	Czestosc: 1
Slowo: diverted	Czestosc: 1
Slowo: CONSEQUENCE	Czestosc: 1
Slowo: jointly	Czestosc: 1
Slowo: FACTS	Czestosc: 1
Slowo: hates	Czestosc: 1
Slowo: borough	Czestosc: 1
Slowo: restrains	Czestosc: 1
Slowo: freehold	Czestosc: 1
Slowo: motto	Czestosc: 1
Slowo: voters	Czestosc: 1
Slowo: impera	Czestosc: 1
Slowo: elects	Czestosc: 1
Slowo: MEMBER	Czestosc: 1
Slowo: et	Czestosc: 1
Slowo: machinations	Czestosc: 1
Slowo: 58	Czestosc: 1
Slowo: Objection	Czestosc: 1
Slowo: Augmented	Czestosc: 1
Slowo: Progress	Czestosc: 1
Slowo: Population	Czestosc: 1
Slowo: Demands	Czestosc: 1
Slowo: discolors	Czestosc: 1
Slowo: disfigures	Czestosc: 1
Slowo: beheld	Czestosc: 1
Slowo: readjust	Czestosc: 1
Slowo: resolvable	Czestosc: 1
Slowo: directory	Czestosc: 1
Slowo: insures	Czestosc: 1
Slowo: watchful	Czestosc: 1
Slowo: Fortunately	Czestosc: 1
Slowo: jarring	Czestosc: 1
Slowo: gradation	Czestosc: 1
Slowo: rapidity	Czestosc: 1
Slowo: chastise	Czestosc: 1
Slowo: PARCHMENT	Czestosc: 1
Slowo: infant	Czestosc: 1
Slowo: perpetrated	Czestosc: 1
Slowo: lessening	Czestosc: 1
Slowo: enormities	Czestosc: 1
Slowo: ascendency	Czestosc: 1
Slowo: orator	Czestosc: 1
Slowo: disgracing	Czestosc: 1
Slowo: statesman	Czestosc: 1
Slowo: recriminations	Czestosc: 1
Slowo: meetings	Czestosc: 1
Slowo: Ignorance	Czestosc: 1
Slowo: Delinquencies	Czestosc: 1
Slowo: SECURING	Czestosc: 1
Slowo: outlived	Czestosc: 1
Slowo: PURPOSES	Czestosc: 1
Slowo: LOCAL	Czestosc: 1
Slowo: INFORMATION	Czestosc: 1
Slowo: DIFFUSIVE	Czestosc: 1
Slowo: SYMPATHY	Czestosc: 1
Slowo: SOCIETY	Czestosc: 1
Slowo: soul	Czestosc: 1
Slowo: oligarchic	Czestosc: 1
Slowo: motions	Czestosc: 1
Slowo: altercation	Czestosc: 1
Slowo: incumbrances	Czestosc: 1
Slowo: sufferers	Czestosc: 1
Slowo: outweighed	Czestosc: 1
Slowo: harder	Czestosc: 1
Slowo: extort	Czestosc: 1
Slowo: indulgences	Czestosc: 1
Slowo: foster	Czestosc: 1
Slowo: secessions	Czestosc: 1
Slowo: 59	Czestosc: 1
Slowo: agreeing	Czestosc: 1
Slowo: clamour	Czestosc: 1
Slowo: procrastinations	Czestosc: 1
Slowo: discharging	Czestosc: 1
Slowo: alike	Czestosc: 1
Slowo: REGULATIONS	Czestosc: 1
Slowo: declaimed	Czestosc: 1
Slowo: censured	Czestosc: 1
Slowo: CONTAIN	Czestosc: 1
Slowo: ITSELF	Czestosc: 1
Slowo: afterward	Czestosc: 1
Slowo: collision	Czestosc: 1
Slowo: seed	Czestosc: 1
Slowo: metropolis	Czestosc: 1
Slowo: remitted	Czestosc: 1
Slowo: primarily	Czestosc: 1
Slowo: annihilate	Czestosc: 1
Slowo: neglecting	Czestosc: 1
Slowo: forego	Czestosc: 1
Slowo: incurring	Czestosc: 1
Slowo: surmises	Czestosc: 1
Slowo: unnaturally	Czestosc: 1
Slowo: empowering	Czestosc: 1
Slowo: hesitated	Czestosc: 1
Slowo: transposition	Czestosc: 1
Slowo: premeditated	Czestosc: 1
Slowo: declining	Czestosc: 1
Slowo: intrusting	Czestosc: 1
Slowo: dereliction	Czestosc: 1
Slowo: urges	Czestosc: 1
Slowo: discerned	Czestosc: 1
Slowo: vacated	Czestosc: 1
Slowo: sixteen	Czestosc: 1
Slowo: intermit	Czestosc: 1
Slowo: rooted	Czestosc: 1
Slowo: inaptitude	Czestosc: 1
Slowo: impatiently	Czestosc: 1
Slowo: reprisals	Czestosc: 1
Slowo: failing	Czestosc: 1
Slowo: unbridled	Czestosc: 1
Slowo: seizing	Czestosc: 1
Slowo: INTEREST	Czestosc: 1
Slowo: CONSULTING	Czestosc: 1
Slowo: SOVEREIGNTIES	Czestosc: 1
Slowo: probabilities	Czestosc: 1
Slowo: causing	Czestosc: 1
Slowo: occasioning	Czestosc: 1
Slowo: inconceivable	Czestosc: 1
Slowo: incredible	Czestosc: 1
Slowo: permanently	Czestosc: 1
Slowo: lean	Czestosc: 1
Slowo: ACTS	Czestosc: 1
Slowo: debasement	Czestosc: 1
Slowo: predominate	Czestosc: 1
Slowo: JUSTIFIABLE	Czestosc: 1
Slowo: emanation	Czestosc: 1
Slowo: cultivators	Czestosc: 1
Slowo: credulous	Czestosc: 1
Slowo: REALITY	Czestosc: 1
Slowo: WERE	Czestosc: 1
Slowo: Secondly	Czestosc: 1
Slowo: importuned	Czestosc: 1
Slowo: INJURIES	Czestosc: 1
Slowo: spots	Czestosc: 1
Slowo: instinct	Czestosc: 1
Slowo: DENOMINATE	Czestosc: 1
Slowo: futility	Czestosc: 1
Slowo: gratifying	Czestosc: 1
Slowo: READY	Czestosc: 1
Slowo: fabricating	Czestosc: 1
Slowo: edge	Czestosc: 1
Slowo: flock	Czestosc: 1
Slowo: Particularly	Czestosc: 1
Slowo: 61	Czestosc: 1
Slowo: keener	Czestosc: 1
Slowo: quieting	Czestosc: 1
Slowo: undesirable	Czestosc: 1
Slowo: examiner	Czestosc: 1
Slowo: guiltless	Czestosc: 1
Slowo: write	Czestosc: 1
Slowo: LOCALITY	Czestosc: 1
Slowo: COUNTIES	Czestosc: 1
Slowo: Saratoga	Czestosc: 1
Slowo: Cambridge	Czestosc: 1
Slowo: preferences	Czestosc: 1
Slowo: escaping	Czestosc: 1
Slowo: INCONVENIENT	Czestosc: 1
Slowo: DISTANCE	Czestosc: 1
Slowo: acquit	Czestosc: 1
Slowo: blemishes	Czestosc: 1
Slowo: assign	Czestosc: 1
Slowo: distinguishable	Czestosc: 1
Slowo: vindication	Czestosc: 1
Slowo: favorably	Czestosc: 1
Slowo: perspective	Czestosc: 1
Slowo: accretions	Czestosc: 1
Slowo: Uniformity	Czestosc: 1
Slowo: dismember	Czestosc: 1
Slowo: retorted	Czestosc: 1
Slowo: entrusted	Czestosc: 1
Slowo: epochs	Czestosc: 1
Slowo: 62	Czestosc: 1
Slowo: preponderated	Czestosc: 1
Slowo: attest	Czestosc: 1
Slowo: weaned	Czestosc: 1
Slowo: education	Czestosc: 1
Slowo: mediocrity	Czestosc: 1
Slowo: dilate	Czestosc: 1
Slowo: vouch	Czestosc: 1
Slowo: favoring	Czestosc: 1
Slowo: PROPORTIONAL	Czestosc: 1
Slowo: inside	Czestosc: 1
Slowo: resigned	Czestosc: 1
Slowo: accruing	Czestosc: 1
Slowo: doubles	Czestosc: 1
Slowo: perfidy	Czestosc: 1
Slowo: expecting	Czestosc: 1
Slowo: Examples	Czestosc: 1
Slowo: Wyoming	Czestosc: 1
Slowo: revoked	Czestosc: 1
Slowo: devote	Czestosc: 1
Slowo: reversion	Czestosc: 1
Slowo: reclaim	Czestosc: 1
Slowo: amending	Czestosc: 1
Slowo: ceased	Czestosc: 1
Slowo: amicable	Czestosc: 1
Slowo: increases	Czestosc: 1
Slowo: cessions	Czestosc: 1
Slowo: undecided	Czestosc: 1
Slowo: unsettled	Czestosc: 1
Slowo: volume	Czestosc: 1
Slowo: tract	Czestosc: 1
Slowo: indiscretions	Czestosc: 1
Slowo: derision	Czestosc: 1
Slowo: speculating	Czestosc: 1
Slowo: Territorial	Czestosc: 1
Slowo: calamitous	Czestosc: 1
Slowo: poisons	Czestosc: 1
Slowo: blessing	Czestosc: 1
Slowo: repealed	Czestosc: 1
Slowo: revised	Czestosc: 1
Slowo: deluged	Czestosc: 1
Slowo: incessant	Czestosc: 1
Slowo: guess	Czestosc: 1
Slowo: seeming	Czestosc: 1
Slowo: Law	Czestosc: 1
Slowo: uninformed	Czestosc: 1
Slowo: damps	Czestosc: 1
Slowo: steals	Czestosc: 1
Slowo: disappoints	Czestosc: 1
Slowo: 63	Czestosc: 1
Slowo: illustrating	Czestosc: 1
Slowo: unenlightened	Czestosc: 1
Slowo: l'Abbé	Czestosc: 1
Slowo: independently	Czestosc: 1
Slowo: follies	Czestosc: 1
Slowo: changeable	Czestosc: 1
Slowo: praise	Czestosc: 1
Slowo: durably	Czestosc: 1
Slowo: par	Czestosc: 1
Slowo: sister	Czestosc: 1
Slowo: paradoxical	Czestosc: 1
Slowo: Negociations	Czestosc: 1
Slowo: des	Czestosc: 1
Slowo: steward	Czestosc: 1
Slowo: Principes	Czestosc: 1
Slowo: SHARE	Czestosc: 1
Slowo: Aragon	Czestosc: 1
Slowo: flattery	Czestosc: 1
Slowo: delusions	Czestosc: 1
Slowo: Cambray	Czestosc: 1
Slowo: League	Czestosc: 1
Slowo: Pompadour	Czestosc: 1
Slowo: suspend	Czestosc: 1
Slowo: regain	Czestosc: 1
Slowo: anguish	Czestosc: 1
Slowo: Duchess	Czestosc: 1
Slowo: Popular	Czestosc: 1
Slowo: indelible	Czestosc: 1
Slowo: decreeing	Czestosc: 1
Slowo: hemlock	Czestosc: 1
Slowo: statues	Czestosc: 1
Slowo: infection	Czestosc: 1
Slowo: superseding	Czestosc: 1
Slowo: Maintenon	Czestosc: 1
Slowo: Circumstantial	Czestosc: 1
Slowo: anchor	Czestosc: 1
Slowo: blend	Czestosc: 1
Slowo: unaware	Czestosc: 1
Slowo: wilfully	Czestosc: 1
Slowo: pivot	Czestosc: 1
Slowo: undervalue	Czestosc: 1
Slowo: REPRESENTING	Czestosc: 1
Slowo: Prior	Czestosc: 1
Slowo: Archons	Czestosc: 1
Slowo: LARGE	Czestosc: 1
Slowo: Subsequent	Czestosc: 1
Slowo: PARTIALLY	Czestosc: 1
Slowo: popes	Czestosc: 1
Slowo: Worn	Czestosc: 1
Slowo: Minerva	Czestosc: 1
Slowo: PLENIPOTENTIARY	Czestosc: 1
Slowo: Cosmi	Czestosc: 1
Slowo: statue	Czestosc: 1
Slowo: embellishment	Czestosc: 1
Slowo: repeating	Czestosc: 1
Slowo: stolen	Czestosc: 1
Slowo: apparently	Czestosc: 1
Slowo: Life	Czestosc: 1
Slowo: regenerate	Czestosc: 1
Slowo: Plutarch's	Czestosc: 1
Slowo: lawless	Czestosc: 1
Slowo: condemns	Czestosc: 1
Slowo: apposite	Czestosc: 1
Slowo: vide	Czestosc: 1
Slowo: Aspasia	Czestosc: 1
Slowo: extinguished	Czestosc: 1
Slowo: rivalled	Czestosc: 1
Slowo: Unfortunately	Czestosc: 1
Slowo: anti	Czestosc: 1
Slowo: Polybius	Czestosc: 1
Slowo: Punic	Czestosc: 1
Slowo: believing	Czestosc: 1
Slowo: back	Czestosc: 1
Slowo: 64	Czestosc: 1
Slowo: ADVICE	Czestosc: 1
Slowo: REMEDY	Czestosc: 1
Slowo: MAKE	Czestosc: 1
Slowo: TREATIES	Czestosc: 1
Slowo: THIRDS	Czestosc: 1
Slowo: SENATORS	Czestosc: 1
Slowo: CONCUR	Czestosc: 1
Slowo: supineness	Czestosc: 1
Slowo: unwary	Czestosc: 1
Slowo: manifests	Czestosc: 1
Slowo: brilliant	Czestosc: 1
Slowo: meteors	Czestosc: 1
Slowo: EVIL	Czestosc: 1
Slowo: achieved	Czestosc: 1
Slowo: accumulating	Czestosc: 1
Slowo: cautiously	Czestosc: 1
Slowo: SECRECY	Czestosc: 1
Slowo: DESPATCH	Czestosc: 1
Slowo: relieved	Czestosc: 1
Slowo: disposing	Czestosc: 1
Slowo: extinguishing	Czestosc: 1
Slowo: NEIGHBORING	Czestosc: 1
Slowo: intervening	Czestosc: 1
Slowo: cabinet	Czestosc: 1
Slowo: nearness	Czestosc: 1
Slowo: asleep	Czestosc: 1
Slowo: lull	Czestosc: 1
Slowo: menacing	Czestosc: 1
Slowo: averse	Czestosc: 1
Slowo: repealable	Czestosc: 1
Slowo: lax	Czestosc: 1
Slowo: dream	Czestosc: 1
Slowo: bile	Czestosc: 1
Slowo: casts	Czestosc: 1
Slowo: corruptly	Czestosc: 1
Slowo: advancing	Czestosc: 1
Slowo: supposable	Czestosc: 1
Slowo: null	Czestosc: 1
Slowo: reputations	Czestosc: 1
Slowo: deceitful	Czestosc: 1
Slowo: 65	Czestosc: 1
Slowo: allots	Czestosc: 1
Slowo: weaknesses	Czestosc: 1
Slowo: amused	Czestosc: 1
Slowo: inimical	Czestosc: 1
Slowo: cordiality	Czestosc: 1
Slowo: overthrew	Czestosc: 1
Slowo: demonstrations	Czestosc: 1
Slowo: Letters	Czestosc: 1
Slowo: delicacy	Czestosc: 1
Slowo: tools	Czestosc: 1
Slowo: condemning	Czestosc: 1
Slowo: INQUEST	Czestosc: 1
Slowo: inquisitors	Czestosc: 1
Slowo: borrowed	Czestosc: 1
Slowo: ministry	Czestosc: 1
Slowo: bridle	Czestosc: 1
Slowo: CONFIDENCE	Czestosc: 1
Slowo: ENOUGH	Czestosc: 1
Slowo: unawed	Czestosc: 1
Slowo: uninfluenced	Czestosc: 1
Slowo: INDIVIDUAL	Czestosc: 1
Slowo: HIS	Czestosc: 1
Slowo: ACCUSERS	Czestosc: 1
Slowo: Potosi	Czestosc: 1
Slowo: dig	Czestosc: 1
Slowo: cruelty	Czestosc: 1
Slowo: clash	Czestosc: 1
Slowo: inhumanity	Czestosc: 1
Slowo: Spaniards	Czestosc: 1
Slowo: supplanting	Czestosc: 1
Slowo: prosecutors	Czestosc: 1
Slowo: doom	Czestosc: 1
Slowo: commitment	Czestosc: 1
Slowo: chastisement	Czestosc: 1
Slowo: BOURBON	Czestosc: 1
Slowo: sentenced	Czestosc: 1
Slowo: ostracism	Czestosc: 1
Slowo: disposers	Czestosc: 1
Slowo: virtually	Czestosc: 1
Slowo: AUSTRIA	Czestosc: 1
Slowo: cries	Czestosc: 1
Slowo: implacable	Czestosc: 1
Slowo: Julius	Czestosc: 1
Slowo: Pope	Czestosc: 1
Slowo: figured	Czestosc: 1
Slowo: heavy	Czestosc: 1
Slowo: stipends	Czestosc: 1
Slowo: reprobated	Czestosc: 1
Slowo: espoused	Czestosc: 1
Slowo: procrastinated	Czestosc: 1
Slowo: prolonged	Czestosc: 1
Slowo: demon	Czestosc: 1
Slowo: conceited	Czestosc: 1
Slowo: projector	Czestosc: 1
Slowo: INFALLIBLE	Czestosc: 1
Slowo: FALLIBLE	Czestosc: 1
Slowo: CONCEITED	Czestosc: 1
Slowo: NEIGHBOR	Czestosc: 1
Slowo: 66	Czestosc: 1
Slowo: Set	Czestosc: 1
Slowo: Impeachments	Czestosc: 1
Slowo: REVIEW	Czestosc: 1
Slowo: eradicate	Czestosc: 1
Slowo: confounds	Czestosc: 1
Slowo: Scipio	Czestosc: 1
Slowo: assigning	Czestosc: 1
Slowo: accusing	Czestosc: 1
Slowo: Hannibal	Czestosc: 1
Slowo: aggressor	Czestosc: 1
Slowo: sated	Czestosc: 1
Slowo: proving	Czestosc: 1
Slowo: cupidity	Czestosc: 1
Slowo: POPULAR	Czestosc: 1
Slowo: counterpoises	Czestosc: 1
Slowo: domineering	Czestosc: 1
Slowo: outweigh	Czestosc: 1
Slowo: tinctured	Czestosc: 1
Slowo: participated	Czestosc: 1
Slowo: acquisitions	Czestosc: 1
Slowo: desires	Czestosc: 1
Slowo: predilections	Czestosc: 1
Slowo: prosperous	Czestosc: 1
Slowo: evidences	Czestosc: 1
Slowo: NOMINATE	Czestosc: 1
Slowo: APPOINT	Czestosc: 1
Slowo: CHOICE	Czestosc: 1
Slowo: CHOOSE	Czestosc: 1
Slowo: aversions	Czestosc: 1
Slowo: withheld	Czestosc: 1
Slowo: MEN	Czestosc: 1
Slowo: meritorious	Czestosc: 1
Slowo: complacency	Czestosc: 1
Slowo: earnestness	Czestosc: 1
Slowo: JOINT	Czestosc: 1
Slowo: prostituted	Czestosc: 1
Slowo: perverting	Czestosc: 1
Slowo: inveigled	Czestosc: 1
Slowo: concluding	Czestosc: 1
Slowo: divert	Czestosc: 1
Slowo: 67	Czestosc: 1
Slowo: inveighed	Czestosc: 1
Slowo: signalize	Czestosc: 1
Slowo: talent	Czestosc: 1
Slowo: Calculating	Czestosc: 1
Slowo: progeny	Czestosc: 1
Slowo: decorated	Czestosc: 1
Slowo: diadem	Czestosc: 1
Slowo: sparkling	Czestosc: 1
Slowo: brow	Czestosc: 1
Slowo: purple	Czestosc: 1
Slowo: philosophic	Czestosc: 1
Slowo: surrounded	Czestosc: 1
Slowo: minions	Czestosc: 1
Slowo: mistresses	Czestosc: 1
Slowo: audience	Czestosc: 1
Slowo: envoys	Czestosc: 1
Slowo: supercilious	Czestosc: 1
Slowo: pomp	Czestosc: 1
Slowo: Asiatic	Czestosc: 1
Slowo: voluptuousness	Czestosc: 1
Slowo: inflammable	Czestosc: 1
Slowo: terrific	Czestosc: 1
Slowo: visages	Czestosc: 1
Slowo: murdering	Czestosc: 1
Slowo: janizaries	Czestosc: 1
Slowo: unveiled	Czestosc: 1
Slowo: seraglio	Czestosc: 1
Slowo: metamorphose	Czestosc: 1
Slowo: unmask	Czestosc: 1
Slowo: resemblances	Czestosc: 1
Slowo: insidiously	Czestosc: 1
Slowo: seriousness	Czestosc: 1
Slowo: tolerant	Czestosc: 1
Slowo: unreserved	Czestosc: 1
Slowo: imposture	Czestosc: 1
Slowo: deception	Czestosc: 1
Slowo: cite	Czestosc: 1
Slowo: soften	Czestosc: 1
Slowo: applauses	Czestosc: 1
Slowo: alienated	Czestosc: 1
Slowo: built	Czestosc: 1
Slowo: extenuate	Czestosc: 1
Slowo: shameful	Czestosc: 1
Slowo: paradox	Czestosc: 1
Slowo: plunged	Czestosc: 1
Slowo: DEBTOR	Czestosc: 1
Slowo: Immediately	Czestosc: 1
Slowo: DESPERATE	Czestosc: 1
Slowo: Shays	Czestosc: 1
Slowo: EXPIRE	Czestosc: 1
Slowo: descanted	Czestosc: 1
Slowo: pacifications	Czestosc: 1
Slowo: JOINTLY	Czestosc: 1
Slowo: petulance	Czestosc: 1
Slowo: precedes	Czestosc: 1
Slowo: female	Czestosc: 1
Slowo: misconception	Czestosc: 1
Slowo: resignation	Czestosc: 1
Slowo: bigotry	Czestosc: 1
Slowo: MEETING	Czestosc: 1
Slowo: unambiguous	Czestosc: 1
Slowo: invalidates	Czestosc: 1
Slowo: Wolsey	Czestosc: 1
Slowo: palliated	Czestosc: 1
Slowo: hypocrisy	Czestosc: 1
Slowo: precipitated	Czestosc: 1
Slowo: asperity	Czestosc: 1
Slowo: shameless	Czestosc: 1
Slowo: splendid	Czestosc: 1
Slowo: CATO	Czestosc: 1
Slowo: Henry	Czestosc: 1
Slowo: 68	Czestosc: 1
Slowo: Mode	Czestosc: 1
Slowo: Electing	Czestosc: 1
Slowo: deigned	Czestosc: 1
Slowo: prime	Czestosc: 1
Slowo: preestablished	Czestosc: 1
Slowo: renewals	Czestosc: 1
Slowo: analyzing	Czestosc: 1
Slowo: heats	Czestosc: 1
Slowo: PELOPONNESIAN	Czestosc: 1
Slowo: famous	Czestosc: 1
Slowo: preexisting	Czestosc: 1
Slowo: tampered	Czestosc: 1
Slowo: dissipating	Czestosc: 1
Slowo: statuary	Czestosc: 1
Slowo: theft	Czestosc: 1
Slowo: Talents	Czestosc: 1
Slowo: fools	Czestosc: 1
Slowo: accomplice	Czestosc: 1
Slowo: Lieutenant	Czestosc: 1
Slowo: MEGARENSIANS	Czestosc: 1
Slowo: 69	Czestosc: 1
Slowo: Real	Czestosc: 1
Slowo: Character	Czestosc: 1
Slowo: SAMMIANS	Czestosc: 1
Slowo: unfairness	Czestosc: 1
Slowo: treasure	Czestosc: 1
Slowo: Grand	Czestosc: 1
Slowo: Seignior	Czestosc: 1
Slowo: khan	Czestosc: 1
Slowo: Tartary	Czestosc: 1
Slowo: Seven	Czestosc: 1
Slowo: Mountains	Czestosc: 1
Slowo: defiance	Czestosc: 1
Slowo: patrimony	Czestosc: 1
Slowo: descendible	Czestosc: 1
Slowo: intermission	Czestosc: 1
Slowo: Utopian	Czestosc: 1
Slowo: bribery	Czestosc: 1
Slowo: slightly	Czestosc: 1
Slowo: misdemeanors	Czestosc: 1
Slowo: delineate	Czestosc: 1
Slowo: Confederated	Czestosc: 1
Slowo: dedicated	Czestosc: 1
Slowo: returned	Czestosc: 1
Slowo: crown's	Czestosc: 1
Slowo: Considering	Czestosc: 1
Slowo: agitation	Czestosc: 1
Slowo: differs	Czestosc: 1
Slowo: tallies	Czestosc: 1
Slowo: SOUTHERN	Czestosc: 1
Slowo: FORMIDABLE	Czestosc: 1
Slowo: viz	Czestosc: 1
Slowo: luxurious	Czestosc: 1
Slowo: fields	Czestosc: 1
Slowo: nominally	Czestosc: 1
Slowo: commanders	Czestosc: 1
Slowo: murder	Czestosc: 1
Slowo: conspiracies	Czestosc: 1
Slowo: plots	Czestosc: 1
Slowo: screened	Czestosc: 1
Slowo: ripened	Czestosc: 1
Slowo: blooming	Czestosc: 1
Slowo: adherents	Czestosc: 1
Slowo: prosecuted	Czestosc: 1
Slowo: honey	Czestosc: 1
Slowo: indemnity	Czestosc: 1
Slowo: preliminary	Czestosc: 1
Slowo: steps	Czestosc: 1
Slowo: confiscation	Czestosc: 1
Slowo: miscarry	Czestosc: 1
Slowo: gather	Czestosc: 1
Slowo: swarms	Czestosc: 1
Slowo: dissolve	Czestosc: 1
Slowo: broached	Czestosc: 1
Slowo: jurist	Czestosc: 1
Slowo: plentitude	Czestosc: 1
Slowo: adapting	Czestosc: 1
Slowo: HIVE	Czestosc: 1
Slowo: Distrust	Czestosc: 1
Slowo: Much	Czestosc: 1
Slowo: preferments	Czestosc: 1
Slowo: interpret	Czestosc: 1
Slowo: BORDERING	Czestosc: 1
Slowo: publicity	Czestosc: 1
Slowo: privacy	Czestosc: 1
Slowo: closeted	Czestosc: 1
Slowo: cherished	Czestosc: 1
Slowo: assisting	Czestosc: 1
Slowo: perpetually	Czestosc: 1
Slowo: denizens	Czestosc: 1
Slowo: noblemen	Czestosc: 1
Slowo: commoners	Czestosc: 1
Slowo: corporate	Czestosc: 1
Slowo: fairs	Czestosc: 1
Slowo: embargoes	Czestosc: 1
Slowo: DELAY	Czestosc: 1
Slowo: unlike	Czestosc: 1
Slowo: signature	Czestosc: 1
Slowo: TAMONY	Czestosc: 1
Slowo: owes	Czestosc: 1
Slowo: mutiny	Czestosc: 1
Slowo: immemorial	Czestosc: 1
Slowo: PREVENT	Czestosc: 1
Slowo: 262	Czestosc: 1
Slowo: Long	Czestosc: 1
Slowo: 13th	Czestosc: 1
Slowo: Majesty's	Czestosc: 1
Slowo: realms	Czestosc: 1
Slowo: EVER	Czestosc: 1
Slowo: Majesty	Czestosc: 1
Slowo: queens	Czestosc: 1
Slowo: ENDEAVORS	Czestosc: 1
Slowo: UTMOST	Czestosc: 1
Slowo: EFFECTUAL	Czestosc: 1
Slowo: 257	Czestosc: 1
Slowo: acknowledgment	Czestosc: 1
Slowo: 70	Czestosc: 1
Slowo: wishers	Czestosc: 1
Slowo: assaults	Czestosc: 1
Slowo: story	Czestosc: 1
Slowo: Dictator	Czestosc: 1
Slowo: aspired	Czestosc: 1
Slowo: menaced	Czestosc: 1
Slowo: soundness	Czestosc: 1
Slowo: Decision	Czestosc: 1
Slowo: ostensibly	Czestosc: 1
Slowo: affair	Czestosc: 1
Slowo: enamoured	Czestosc: 1
Slowo: Praetors	Czestosc: 1
Slowo: patricians	Czestosc: 1
Slowo: plebeians	Czestosc: 1
Slowo: expanded	Czestosc: 1
Slowo: environs	Czestosc: 1
Slowo: collisions	Czestosc: 1
Slowo: calmness	Czestosc: 1
Slowo: earnestly	Czestosc: 1
Slowo: emulation	Czestosc: 1
Slowo: ENEMIES	Czestosc: 1
Slowo: planning	Czestosc: 1
Slowo: lengths	Czestosc: 1
Slowo: conceit	Czestosc: 1
Slowo: caprices	Czestosc: 1
Slowo: detestable	Czestosc: 1
Slowo: promptitude	Czestosc: 1
Slowo: jarrings	Czestosc: 1
Slowo: dissension	Czestosc: 1
Slowo: counterbalancing	Czestosc: 1
Slowo: ostensible	Czestosc: 1
Slowo: enervate	Czestosc: 1
Slowo: tincture	Czestosc: 1
Slowo: dilatoriness	Czestosc: 1
Slowo: RESIST	Czestosc: 1
Slowo: ENABLED	Czestosc: 1
Slowo: betwixt	Czestosc: 1
Slowo: yourselves	Czestosc: 1
Slowo: extracts	Czestosc: 1
Slowo: 1706	Czestosc: 1
Slowo: incur	Czestosc: 1
Slowo: unpromising	Czestosc: 1
Slowo: collusion	Czestosc: 1
Slowo: clothe	Czestosc: 1
Slowo: ANNE	Czestosc: 1
Slowo: Scandalous	Czestosc: 1
Slowo: PARTIES	Czestosc: 1
Slowo: tenderness	Czestosc: 1
Slowo: clearness	Czestosc: 1
Slowo: unaccountable	Czestosc: 1
Slowo: QUEEN	Czestosc: 1
Slowo: counsel	Czestosc: 1
Slowo: ceases	Czestosc: 1
Slowo: safer	Czestosc: 1
Slowo: Junius	Czestosc: 1
Slowo: watchfulness	Czestosc: 1
Slowo: unattainable	Czestosc: 1
Slowo: Numbers	Czestosc: 1
Slowo: narrowly	Czestosc: 1
Slowo: Decemvirs	Czestosc: 1
Slowo: cloak	Czestosc: 1
Slowo: proclaim	Czestosc: 1
Slowo: pitiful	Czestosc: 1
Slowo: De	Czestosc: 1
Slowo: Lolme	Czestosc: 1
Slowo: Ten	Czestosc: 1
Slowo: inclining	Czestosc: 1
Slowo: 71	Czestosc: 1
Slowo: Duration	Czestosc: 1
Slowo: Office	Czestosc: 1
Slowo: DURATION	Czestosc: 1
Slowo: precariousness	Czestosc: 1
Slowo: contented	Czestosc: 1
Slowo: encountering	Czestosc: 1
Slowo: MIGHT	Czestosc: 1
Slowo: powerfully	Czestosc: 1
Slowo: debase	Czestosc: 1
Slowo: discreetly	Czestosc: 1
Slowo: servile	Czestosc: 1
Slowo: crude	Czestosc: 1
Slowo: fondness	Czestosc: 1
Slowo: breeze	Czestosc: 1
Slowo: INTEND	Czestosc: 1
Slowo: despise	Czestosc: 1
Slowo: adulator	Czestosc: 1
Slowo: flattered	Czestosc: 1
Slowo: wiles	Czestosc: 1
Slowo: parasites	Czestosc: 1
Slowo: sycophants	Czestosc: 1
Slowo: spend	Czestosc: 1
